Date,Adj Close,Rtns,Scaled,,,,Mean,0.000304407,,,
6/17/97,894.419983,0.000581675,0.023174035,,,,,,,,
6/18/97,889.059998,-0.005992694,-0.526312218,,,,,,,,
6/19/97,897.98999,0.010044307,0.814061671,,,,,,,,
6/20/97,898.700012,0.000790679,0.040642651,,,,,,,,
6/23/97,878.619995,-0.022343404,-1.892905899,,,,,,,,
6/24/97,896.340027,0.020168027,1.660203008,,,,,,,,
6/25/97,888.98999,-0.008200054,-0.71080361,,,,,,,,
6/26/97,883.679993,-0.005973067,-0.524671838,,,,,,,,
6/27/97,887.299988,0.0040965,0.316943419,,,,,,,,
6/30/97,885.140015,-0.002434321,-0.228903133,,,,,,,,
7/1/97,891.030029,0.00665433,0.530727094,,,,,,,,
7/2/97,904.030029,0.014589856,1.19397901,,,,,,,,
7/3/97,916.919983,0.014258325,1.166269607,,,,,,,,
7/7/97,912.200012,-0.005147637,-0.455682288,,,,,,,,
7/8/97,918.75,0.00718043,0.574698523,,,,,,,,
7/9/97,907.539978,-0.012201384,-1.045235109,,,,,,,,
7/10/97,913.780029,0.006875786,0.549236412,,,,,,,,
7/11/97,916.679993,0.003173591,0.23980661,,,,,,,,
7/14/97,918.380005,0.001854532,0.129559522,,,,,,,,
7/15/97,925.76001,0.008035895,0.646198362,,,,,,,,
7/16/97,936.590027,0.011698515,0.952320439,,,,,,,,
7/17/97,931.609985,-0.005317206,-0.46985489,,,,,,,,
7/18/97,915.299988,-0.017507323,-1.488705897,,,,,,,,
7/21/97,912.940002,-0.002578374,-0.240943123,,,,,,,,
7/22/97,933.97998,0.023046397,1.900777415,,,,,,,,
7/23/97,936.559998,0.002762391,0.205438497,,,,,,,,
7/24/97,940.299988,0.003993327,0.308320191,,,,,,,,
7/25/97,938.789978,-0.001605881,-0.159662059,,,,,,,,
7/28/97,936.450012,-0.002492534,-0.233768585,,,,,,,,
7/29/97,942.289978,0.006236282,0.495786553,,,,,,,,
7/30/97,952.289978,0.010612444,0.861546601,,,,,,,,
7/31/97,954.309998,0.002121224,0.151849665,,,,,,,,
8/1/97,947.140015,-0.007513264,-0.653401614,,,,,,,,
8/4/97,950.299988,0.003336331,0.253408476,,,,,,,,
8/5/97,952.369995,0.002178267,0.156617346,,,,,,,,
8/6/97,960.320007,0.008347609,0.672251441,,,,,,,,
8/7/97,951.190002,-0.009507253,-0.820059352,,,,,,,,
8/8/97,933.539978,-0.018555729,-1.576331758,,,,,,,,
8/11/97,937,0.003706346,0.28433431,,,,,,,,
8/12/97,926.530029,-0.011173928,-0.959360252,,,,,,,,
8/13/97,922.02002,-0.004867634,-0.432279629,,,,,,,,
8/14/97,924.77002,0.002982582,0.223842041,,,,,,,,
8/15/97,900.809998,-0.025909168,-2.190932808,,,,,,,,
8/18/97,912.48999,0.012966099,1.058265283,,,,,,,,
8/19/97,926.01001,0.014816623,1.212932181,,,,,,,,
8/20/97,939.349976,0.014405855,1.17860018,,,,,,,,
8/21/97,925.049988,-0.01522328,-1.297805413,,,,,,,,
8/22/97,923.539978,-0.001632355,-0.16187475,,,,,,,,
8/25/97,920.159973,-0.003659836,-0.331331791,,,,,,,,
8/26/97,913.02002,-0.007759469,-0.673979463,,,,,,,,
8/27/97,913.700012,0.000744772,0.036805747,,,,,,,,
8/28/97,903.669983,-0.010977376,-0.942932416,,,,,,,,
8/29/97,899.469971,-0.004647728,-0.413899847,,,,,,,,
9/2/97,927.580017,0.031251789,2.586584757,,,,,,,,
9/3/97,927.859985,0.000301826,-0.000215719,,,,,,,,
9/4/97,930.869995,0.003244035,0.245694309,,,,,,,,
9/5/97,929.049988,-0.001955168,-0.188855465,,,,,,,,
9/8/97,931.200012,0.002314218,0.167980132,,,,,,,,
9/9/97,933.619995,0.002598779,0.191763779,,,,,,,,
9/10/97,919.030029,-0.015627307,-1.331573971,,,,,,,,
9/11/97,912.590027,-0.00700739,-0.611120634,,,,,,,,
9/12/97,923.909973,0.012404196,1.011301388,,,,,,,,
9/15/97,919.77002,-0.004480905,-0.39995681,,,,,,,,
9/16/97,945.640015,0.028126591,2.325380411,,,,,,,,
9/17/97,943,-0.002791776,-0.258779243,,,,,,,,
9/18/97,947.289978,0.004549287,0.354787435,,,,,,,,
9/19/97,950.51001,0.003399204,0.258663381,,,,,,,,
9/22/97,955.429993,0.005176151,0.407180718,,,,,,,,
9/23/97,951.929993,-0.003663272,-0.331618964,,,,,,,,
9/24/97,944.47998,-0.007826219,-0.67955845,,,,,,,,
9/25/97,937.909973,-0.006956216,-0.606843514,,,,,,,,
9/26/97,945.219971,0.007793923,0.625974339,,,,,,,,
9/29/97,953.340027,0.008590652,0.692565039,,,,,,,,
9/30/97,947.280029,-0.006356597,-0.556727255,,,,,,,,
10/1/97,955.409973,0.008582408,0.691876017,,,,,,,,
10/2/97,960.460022,0.00528574,0.416340231,,,,,,,,
10/3/97,965.030029,0.004758144,0.37224368,,,,,,,,
10/6/97,972.690002,0.007937549,0.637978609,,,,,,,,
10/7/97,983.119995,0.010722834,0.870772936,,,,,,,,
10/8/97,973.840027,-0.009439303,-0.81438015,,,,,,,,
10/9/97,970.619995,-0.003306531,-0.301802496,,,,,,,,
10/10/97,966.97998,-0.003750196,-0.338884055,,,,,,,,
10/13/97,968.099976,0.001158241,0.071363509,,,,,,,,
10/14/97,970.280029,0.002251888,0.162770628,,,,,,,,
10/15/97,965.719971,-0.004699734,-0.418246535,,,,,,,,
10/16/97,955.25,-0.010841622,-0.931586057,,,,,,,,
10/17/97,944.159973,-0.011609555,-0.995769915,,,,,,,,
10/20/97,955.609985,0.012127195,0.988149573,,,,,,,,
10/21/97,972.280029,0.017444401,1.432562119,,,,,,,,
10/22/97,968.48999,-0.003898094,-0.351245406,,,,,,,,
10/23/97,950.690002,-0.018379114,-1.561570259,,,,,,,,
10/24/97,941.640015,-0.009519388,-0.82107362,,,,,,,,
10/27/97,876.98999,-0.068656837,-5.763786508,,,,,,,,
10/28/97,921.849976,0.051152221,4.249864511,,,,,,,,
10/29/97,919.159973,-0.002918049,-0.269333123,,,,,,,,
10/30/97,903.679993,-0.016841443,-1.433051557,,,,,,,,
10/31/97,914.619995,0.012106058,0.986382912,,,,,,,,
11/3/97,938.98999,0.02664494,2.201543922,,,,,,,,
11/4/97,940.76001,0.001885025,0.132108199,,,,,,,,
11/5/97,942.76001,0.002125941,0.152243919,,,,,,,,
11/6/97,938.030029,-0.005017163,-0.444777313,,,,,,,,
11/7/97,927.51001,-0.011215013,-0.962794101,,,,,,,,
11/10/97,921.130005,-0.006878637,-0.600359462,,,,,,,,
11/11/97,923.780029,0.002876927,0.215011435,,,,,,,,
11/12/97,905.960022,-0.019290314,-1.637728441,,,,,,,,
11/13/97,916.659973,0.011810622,0.96169035,,,,,,,,
11/14/97,928.349976,0.012752824,1.040439678,,,,,,,,
11/17/97,946.200012,0.019227701,1.581610483,,,,,,,,
11/18/97,938.22998,-0.0084232,-0.729454141,,,,,,,,
11/19/97,944.590027,0.006778772,0.541127934,,,,,,,,
11/20/97,958.97998,0.015234073,1.247822665,,,,,,,,
11/21/97,963.090027,0.004285853,0.332769548,,,,,,,,
11/24/97,946.669983,-0.017049334,-1.450427171,,,,,,,,
11/25/97,950.820007,0.004383813,0.340957057,,,,,,,,
11/26/97,951.640015,0.000862422,0.046638912,,,,,,,,
11/28/97,955.400024,0.003951083,0.304789491,,,,,,,,
12/1/97,974.77002,0.020274226,1.669079108,,,,,,,,
12/2/97,971.679993,-0.003170006,-0.290391762,,,,,,,,
12/3/97,976.77002,0.005238378,0.412381677,,,,,,,,
12/4/97,973.099976,-0.003757327,-0.339480052,,,,,,,,
12/5/97,983.789978,0.010985513,0.892727668,,,,,,,,
12/8/97,982.369995,-0.00144338,-0.146080221,,,,,,,,
12/9/97,975.780029,-0.006708232,-0.586116982,,,,,,,,
12/10/97,969.789978,-0.006138731,-0.538518018,,,,,,,,
12/11/97,954.940002,-0.015312569,-1.305268172,,,,,,,,
12/12/97,953.390015,-0.001623125,-0.161103305,,,,,,,,
12/15/97,963.390015,0.010488887,0.851219652,,,,,,,,
12/16/97,968.039978,0.004826667,0.377970864,,,,,,,,
12/17/97,965.539978,-0.002582538,-0.241291119,,,,,,,,
12/18/97,955.299988,-0.010605454,-0.911847122,,,,,,,,
12/19/97,946.780029,-0.008918621,-0.770861505,,,,,,,,
12/22/97,953.700012,0.007308966,0.585441599,,,,,,,,
12/23/97,939.130005,-0.015277348,-1.302324397,,,,,,,,
12/24/97,932.700012,-0.006846755,-0.597694727,,,,,,,,
12/26/97,936.460022,0.004031318,0.31149548,,,,,,,,
12/29/97,953.349976,0.018035958,1.482004517,,,,,,,,
12/30/97,970.840027,0.018345887,1.507908381,,,,,,,,
12/31/97,970.429993,-0.00042235,-0.060742405,,,,,,,,
1/2/98,975.039978,0.004750456,0.371601126,,,,,,,,
1/5/98,977.070007,0.002081996,0.148570988,,,,,,,,
1/6/98,966.580017,-0.01073617,-0.922772386,,,,,,,,
1/7/98,964,-0.002669222,-0.248536208,,,,,,,,
1/8/98,956.049988,-0.0082469,-0.714719002,,,,,,,,
1/9/98,927.690002,-0.029663706,-2.504737409,,,,,,,,
1/12/98,939.210022,0.012417963,1.012451984,,,,,,,,
1/13/98,952.119995,0.013745566,1.123413133,,,,,,,,
1/14/98,957.940002,0.006112682,0.485456108,,,,,,,,
1/15/98,950.72998,-0.00752659,-0.654515429,,,,,,,,
1/16/98,961.51001,0.011338687,0.922246047,,,,,,,,
1/20/98,978.599976,0.017774091,1.460117581,,,,,,,,
1/21/98,970.809998,-0.007960329,-0.690767359,,,,,,,,
1/22/98,963.039978,-0.008003646,-0.694387816,,,,,,,,
1/23/98,957.590027,-0.005659112,-0.498431423,,,,,,,,
1/26/98,956.950012,-0.00066836,-0.081303977,,,,,,,,
1/27/98,969.02002,0.012612997,1.028752985,,,,,,,,
1/28/98,977.460022,0.008709832,0.702526135,,,,,,,,
1/29/98,985.48999,0.008215137,0.66117945,,,,,,,,
1/30/98,980.280029,-0.005286671,-0.467302752,,,,,,,,
2/2/98,1001.27002,0.02141224,1.764194391,,,,,,,,
2/3/98,1006,0.00472398,0.369388296,,,,,,,,
2/4/98,1006.900024,0.000894656,0.049333046,,,,,,,,
2/5/98,1003.539978,-0.00333702,-0.30435083,,,,,,,,
2/6/98,1012.460022,0.008888579,0.717465757,,,,,,,,
2/9/98,1010.73999,-0.001698864,-0.167433585,,,,,,,,
2/10/98,1019.01001,0.008182144,0.65842188,,,,,,,,
2/11/98,1020.01001,0.000981345,0.056578484,,,,,,,,
2/12/98,1024.140015,0.004048985,0.312972101,,,,,,,,
2/13/98,1020.090027,-0.003954526,-0.355961967,,,,,,,,
2/17/98,1022.76001,0.002617399,0.193320075,,,,,,,,
2/18/98,1032.079956,0.009112544,0.736184835,,,,,,,,
2/19/98,1028.280029,-0.003681815,-0.333168747,,,,,,,,
2/20/98,1034.209961,0.005766845,0.456551039,,,,,,,,
2/23/98,1038.140015,0.003800054,0.292166471,,,,,,,,
2/24/98,1030.560059,-0.007301478,-0.63570048,,,,,,,,
2/25/98,1042.900024,0.011974038,0.975348682,,,,,,,,
2/26/98,1048.670044,0.005532668,0.436978501,,,,,,,,
2/27/98,1049.339966,0.00063883,0.027951092,,,,,,,,
3/2/98,1047.699951,-0.001562901,-0.156069818,,,,,,,,
3/3/98,1052.02002,0.004123384,0.319190378,,,,,,,,
3/4/98,1047.329956,-0.004458151,-0.398055004,,,,,,,,
3/5/98,1035.050049,-0.011724965,-1.005415922,,,,,,,,
3/6/98,1055.689941,0.01994096,1.641224738,,,,,,,,
3/9/98,1052.310059,-0.003201586,-0.293031194,,,,,,,,
3/10/98,1064.25,0.01134641,0.922891477,,,,,,,,
3/11/98,1068.469971,0.003965206,0.305969905,,,,,,,,
3/12/98,1069.920044,0.001357149,0.087988248,,,,,,,,
3/13/98,1068.609985,-0.001224446,-0.127781655,,,,,,,,
3/16/98,1079.27002,0.009975609,0.808319815,,,,,,,,
3/17/98,1080.449951,0.001093268,0.065933019,,,,,,,,
3/18/98,1085.52002,0.004692553,0.366761613,,,,,,,,
3/19/98,1089.73999,0.00388751,0.299476032,,,,,,,,
3/20/98,1099.160034,0.008644304,0.697049282,,,,,,,,
3/23/98,1095.550049,-0.003284312,-0.29994549,,,,,,,,
3/24/98,1105.650024,0.00921909,0.745089963,,,,,,,,
3/25/98,1101.930054,-0.003364509,-0.306648364,,,,,,,,
3/26/98,1100.800049,-0.001025478,-0.111151916,,,,,,,,
3/27/98,1095.439941,-0.004869284,-0.432417537,,,,,,,,
3/30/98,1093.599976,-0.001679658,-0.165828378,,,,,,,,
3/31/98,1101.75,0.007452473,0.597435907,,,,,,,,
4/1/98,1108.150024,0.005808962,0.460071153,,,,,,,,
4/2/98,1120.01001,0.010702509,0.869074238,,,,,,,,
4/3/98,1122.699951,0.002401712,0.17529287,,,,,,,,
4/6/98,1121.380005,-0.001175689,-0.123706567,,,,,,,,
4/7/98,1109.550049,-0.010549462,-0.907167309,,,,,,,,
4/8/98,1101.650024,-0.007120026,-0.62053473,,,,,,,,
4/9/98,1110.670044,0.008187736,0.658889305,,,,,,,,
4/13/98,1109.689941,-0.000882443,-0.09919704,,,,,,,,
4/14/98,1115.75,0.005461038,0.430991632,,,,,,,,
4/15/98,1119.319946,0.003199593,0.241979875,,,,,,,,
4/16/98,1108.170044,-0.009961318,-0.858010171,,,,,,,,
4/17/98,1122.719971,0.013129688,1.071938035,,,,,,,,
4/20/98,1123.650024,0.000828393,0.043794747,,,,,,,,
4/21/98,1126.670044,0.002687687,0.199194753,,,,,,,,
4/22/98,1130.540039,0.003434897,0.261646553,,,,,,,,
4/23/98,1119.579956,-0.009694555,-0.835714123,,,,,,,,
4/24/98,1107.900024,-0.010432423,-0.897385185,,,,,,,,
4/27/98,1086.540039,-0.019279704,-1.636841676,,,,,,,,
4/28/98,1085.109985,-0.001316154,-0.135446641,,,,,,,,
4/29/98,1094.619995,0.008764098,0.707061636,,,,,,,,
4/30/98,1111.75,0.015649271,1.28252499,,,,,,,,
5/1/98,1121,0.008320216,0.669961951,,,,,,,,
5/4/98,1122.069946,0.000954457,0.054331191,,,,,,,,
5/5/98,1115.5,-0.005855202,-0.514820636,,,,,,,,
5/6/98,1104.920044,-0.009484497,-0.818157397,,,,,,,,
5/7/98,1095.140015,-0.008851345,-0.765238568,,,,,,,,
5/8/98,1108.140015,0.011870628,0.966705712,,,,,,,,
5/11/98,1106.640015,-0.00135362,-0.138578017,,,,,,,,
5/12/98,1115.790039,0.008268293,0.665622241,,,,,,,,
5/13/98,1118.859985,0.002751365,0.204516959,,,,,,,,
5/14/98,1117.369995,-0.001331704,-0.136746289,,,,,,,,
5/15/98,1108.72998,-0.007732457,-0.671721746,,,,,,,,
5/18/98,1105.819946,-0.002624655,-0.244811288,,,,,,,,
5/19/98,1109.52002,0.003346,0.254216611,,,,,,,,
5/20/98,1119.060059,0.008598348,0.693208238,,,,,,,,
5/21/98,1114.640015,-0.003949783,-0.355565543,,,,,,,,
5/22/98,1110.469971,-0.003741158,-0.338128647,,,,,,,,
5/26/98,1094.02002,-0.014813504,-1.263556247,,,,,,,,
5/27/98,1092.22998,-0.001636204,-0.162196453,,,,,,,,
5/28/98,1097.599976,0.004916543,0.385482716,,,,,,,,
5/29/98,1090.819946,-0.006177141,-0.541728353,,,,,,,,
6/1/98,1090.97998,0.00014671,-0.013180363,,,,,,,,
6/2/98,1093.219971,0.002053192,0.146163548,,,,,,,,
6/3/98,1082.72998,-0.009595499,-0.827434973,,,,,,,,
6/4/98,1094.829956,0.011175433,0.908601208,,,,,,,,
6/5/98,1113.859985,0.017381721,1.427323313,,,,,,,,
6/8/98,1115.719971,0.001669856,0.114124338,,,,,,,,
6/9/98,1118.410034,0.002411056,0.176073854,,,,,,,,
6/10/98,1112.280029,-0.005481,-0.483544786,,,,,,,,
6/11/98,1094.579956,-0.015913324,-1.35547936,,,,,,,,
6/12/98,1098.839966,0.003891913,0.299844033,,,,,,,,
6/15/98,1077.01001,-0.019866365,-1.685874827,,,,,,,,
6/16/98,1087.589966,0.009823452,0.79560254,,,,,,,,
6/17/98,1107.109985,0.017947958,1.474649433,,,,,,,,
6/18/98,1106.369995,-0.000668398,-0.081307134,,,,,,,,
6/19/98,1100.650024,-0.005170034,-0.45755429,,,,,,,,
6/22/98,1103.209961,0.002325841,0.168951606,,,,,,,,
6/23/98,1119.48999,0.014756963,1.207945841,,,,,,,,
6/24/98,1132.880005,0.011960817,0.974243702,,,,,,,,
6/25/98,1129.280029,-0.00317772,-0.291036523,,,,,,,,
6/26/98,1133.199951,0.003471169,0.264678224,,,,,,,,
6/29/98,1138.48999,0.004668231,0.364728742,,,,,,,,
6/30/98,1133.839966,-0.004084378,-0.366815073,,,,,,,,
7/1/98,1148.560059,0.012982514,1.059637198,,,,,,,,
7/2/98,1146.420044,-0.001863216,-0.181170095,,,,,,,,
7/6/98,1157.329956,0.009516505,0.769947889,,,,,,,,
7/7/98,1154.660034,-0.002306967,-0.218258874,,,,,,,,
7/8/98,1166.380005,0.010150149,0.822907885,,,,,,,,
7/9/98,1158.560059,-0.006704458,-0.585801555,,,,,,,,
7/10/98,1164.329956,0.004980231,0.390805758,,,,,,,,
7/13/98,1165.189941,0.000738609,0.03629065,,,,,,,,
7/14/98,1177.579956,0.010633472,0.863304117,,,,,,,,
7/15/98,1174.810059,-0.002352194,-0.222038986,,,,,,,,
7/16/98,1183.98999,0.00781397,0.62764991,,,,,,,,
7/17/98,1186.75,0.002331109,0.169391921,,,,,,,,
7/20/98,1184.099976,-0.002233009,-0.212077499,,,,,,,,
7/21/98,1165.069946,-0.016071303,-1.368683254,,,,,,,,
7/22/98,1164.079956,-0.000849726,-0.096462535,,,,,,,,
7/23/98,1139.75,-0.020900588,-1.772315291,,,,,,,,
7/24/98,1140.800049,0.000921298,0.051559753,,,,,,,,
7/27/98,1147.27002,0.005671433,0.448576455,,,,,,,,
7/28/98,1130.23999,-0.01484396,-1.266101768,,,,,,,,
7/29/98,1125.209961,-0.004450408,-0.397407844,,,,,,,,
7/30/98,1142.949951,0.015765938,1.292275988,,,,,,,,
7/31/98,1120.670044,-0.019493336,-1.654696989,,,,,,,,
8/3/98,1112.439941,-0.007343913,-0.639247216,,,,,,,,
8/4/98,1072.119995,-0.036244605,-3.054769454,,,,,,,,
8/5/98,1081.430054,0.008683785,0.700349047,,,,,,,,
8/6/98,1089.630005,0.007582507,0.608304185,,,,,,,,
8/7/98,1089.449951,-0.000165243,-0.039253426,,,,,,,,
8/10/98,1083.140015,-0.005791855,-0.509526092,,,,,,,,
8/11/98,1068.97998,-0.013073134,-1.118096039,,,,,,,,
8/12/98,1084.219971,0.014256573,1.166123162,,,,,,,,
8/13/98,1074.910034,-0.00858676,-0.743124519,,,,,,,,
8/14/98,1062.75,-0.011312606,-0.970950952,,,,,,,,
8/17/98,1083.670044,0.019684821,1.619816627,,,,,,,,
8/18/98,1101.199951,0.016176425,1.326584546,,,,,,,,
8/19/98,1098.060059,-0.002851337,-0.263757352,,,,,,,,
8/20/98,1091.599976,-0.005883178,-0.517158903,,,,,,,,
8/21/98,1081.23999,-0.009490643,-0.818671136,,,,,,,,
8/24/98,1088.140015,0.006381585,0.507931029,,,,,,,,
8/25/98,1092.849976,0.004328451,0.336329932,,,,,,,,
8/26/98,1084.189941,-0.007924267,-0.687753274,,,,,,,,
8/27/98,1042.589966,-0.038369637,-3.232379863,,,,,,,,
8/28/98,1027.140015,-0.014818818,-1.264000422,,,,,,,,
8/31/98,957.280029,-0.068014083,-5.710065058,,,,,,,,
9/1/98,994.26001,0.038630265,3.203278352,,,,,,,,
9/2/98,990.47998,-0.003801853,-0.343201537,,,,,,,,
9/3/98,982.26001,-0.008298976,-0.719071519,,,,,,,,
9/4/98,973.890015,-0.00852116,-0.737641666,,,,,,,,
9/8/98,1023.460022,0.050898979,4.228698466,,,,,,,,
9/9/98,1006.200012,-0.016864371,-1.434967948,,,,,,,,
9/10/98,980.190002,-0.025849741,-2.185965902,,,,,,,,
9/11/98,1009.059998,0.029453469,2.436281013,,,,,,,,
9/14/98,1029.719971,0.020474474,1.685815878,,,,,,,,
9/15/98,1037.680054,0.007730338,0.620659875,,,,,,,,
9/16/98,1045.47998,0.007516696,0.602803732,,,,,,,,
9/17/98,1018.869995,-0.02545241,-2.152756912,,,,,,,,
9/18/98,1020.090027,0.001197436,0.07463945,,,,,,,,
9/21/98,1023.890015,0.00372515,0.285905934,,,,,,,,
9/22/98,1029.630005,0.005606061,0.443112671,,,,,,,,
9/23/98,1066.089966,0.035410741,2.934190252,,,,,,,,
9/24/98,1042.719971,-0.021921222,-1.857619948,,,,,,,,
9/25/98,1044.75,0.001946859,0.137276274,,,,,,,,
9/28/98,1048.689941,0.003771181,0.289753211,,,,,,,,
9/29/98,1049.02002,0.000314754,0.000864756,,,,,,,,
9/30/98,1017.01001,-0.030514203,-2.575822011,,,,,,,,
10/1/98,986.390015,-0.03010786,-2.541859816,,,,,,,,
10/2/98,1002.599976,0.016433622,1.348081137,,,,,,,,
10/5/98,988.559998,-0.014003569,-1.195861844,,,,,,,,
10/6/98,984.590027,-0.004015913,-0.361092728,,,,,,,,
10/7/98,970.679993,-0.014127742,-1.20624024,,,,,,,,
10/8/98,959.440002,-0.011579502,-0.993258126,,,,,,,,
10/9/98,984.390015,0.026004766,2.148038139,,,,,,,,
10/12/98,997.710022,0.013531229,1.105498884,,,,,,,,
10/13/98,994.799988,-0.002916713,-0.269221514,,,,,,,,
10/14/98,1005.530029,0.010786129,0.876063174,,,,,,,,
10/15/98,1047.48999,0.041729197,3.46228739,,,,,,,,
10/16/98,1056.420044,0.008525193,0.68709393,,,,,,,,
10/19/98,1062.390015,0.005651134,0.446879848,,,,,,,,
10/20/98,1063.930054,0.001449599,0.095715183,,,,,,,,
10/21/98,1069.920044,0.00563006,0.445118497,,,,,,,,
10/22/98,1078.47998,0.008000538,0.64324325,,,,,,,,
10/23/98,1070.670044,-0.007241614,-0.630697102,,,,,,,,
10/26/98,1072.319946,0.001540999,0.103354484,,,,,,,,
10/27/98,1065.339966,-0.006509233,-0.569484586,,,,,,,,
10/28/98,1068.089966,0.002581336,0.190305863,,,,,,,,
10/29/98,1085.930054,0.016702795,1.370578629,,,,,,,,
10/30/98,1098.670044,0.01173187,0.955108268,,,,,,,,
11/2/98,1111.599976,0.011768713,0.958187594,,,,,,,,
11/3/98,1110.839966,-0.000683708,-0.082586768,,,,,,,,
11/4/98,1118.670044,0.00704879,0.563696098,,,,,,,,
11/5/98,1133.849976,0.013569624,1.108707926,,,,,,,,
11/6/98,1141.01001,0.006314798,0.502348991,,,,,,,,
11/9/98,1130.199951,-0.009474114,-0.817289622,,,,,,,,
11/10/98,1128.26001,-0.001716458,-0.168904102,,,,,,,,
11/11/98,1120.969971,-0.006461311,-0.565479305,,,,,,,,
11/12/98,1117.689941,-0.002926064,-0.270003063,,,,,,,,
11/13/98,1125.719971,0.007184488,0.575037723,,,,,,,,
11/16/98,1135.869995,0.009016473,0.7281552,,,,,,,,
11/17/98,1139.319946,0.003037276,0.228413422,,,,,,,,
11/18/98,1144.47998,0.004529047,0.353095773,,,,,,,,
11/19/98,1152.609985,0.007103667,0.568282719,,,,,,,,
11/20/98,1163.550049,0.009491558,0.767862785,,,,,,,,
11/23/98,1188.209961,0.021193684,1.74592748,,,,,,,,
11/24/98,1182.98999,-0.004393139,-0.392621267,,,,,,,,
11/25/98,1186.869995,0.003279829,0.248686007,,,,,,,,
11/27/98,1192.329956,0.004600302,0.359051282,,,,,,,,
11/30/98,1163.630005,-0.024070477,-2.03725486,,,,,,,,
12/1/98,1175.280029,0.010011794,0.811344198,,,,,,,,
12/2/98,1171.25,-0.003428995,-0.312038044,,,,,,,,
12/3/98,1150.140015,-0.018023466,-1.531845196,,,,,,,,
12/4/98,1176.73999,0.023127597,1.90756411,,,,,,,,
12/7/98,1187.699951,0.009313834,0.753008641,,,,,,,,
12/8/98,1181.380005,-0.005321164,-0.470185694,,,,,,,,
12/9/98,1183.48999,0.001786034,0.123834498,,,,,,,,
12/10/98,1165.02002,-0.015606359,-1.329823185,,,,,,,,
12/11/98,1166.459961,0.00123598,0.077860897,,,,,,,,
12/14/98,1141.199951,-0.021655274,-1.835391973,,,,,,,,
12/15/98,1162.829956,0.018953738,1.558712621,,,,,,,,
12/16/98,1161.939941,-0.000765387,-0.089413496,,,,,,,,
12/17/98,1179.97998,0.015525793,1.272204684,,,,,,,,
12/18/98,1188.030029,0.006822191,0.544756922,,,,,,,,
12/21/98,1202.839966,0.012465962,1.016463742,,,,,,,,
12/22/98,1203.569946,0.00060688,0.025280732,,,,,,,,
12/23/98,1228.540039,0.02074669,1.708567719,,,,,,,,
12/24/98,1226.27002,-0.001847737,-0.179876401,,,,,,,,
12/28/98,1225.48999,-0.0006361,-0.078607648,,,,,,,,
12/29/98,1241.810059,0.013317179,1.087608505,,,,,,,,
12/30/98,1231.930054,-0.007956132,-0.690416571,,,,,,,,
12/31/98,1229.22998,-0.002191743,-0.208628438,,,,,,,,
1/4/99,1228.099976,-0.000919278,-0.102275708,,,,,,,,
1/5/99,1244.780029,0.013581999,1.109742245,,,,,,,,
1/6/99,1272.339966,0.022140407,1.825054707,,,,,,,,
1/7/99,1269.72998,-0.002051328,-0.196892507,,,,,,,,
1/8/99,1275.089966,0.004221359,0.327379148,,,,,,,,
1/11/99,1263.880005,-0.008791506,-0.760237176,,,,,,,,
1/12/99,1239.51001,-0.01928189,-1.637024331,,,,,,,,
1/13/99,1234.400024,-0.004122586,-0.37000842,,,,,,,,
1/14/99,1212.189941,-0.017992614,-1.529266541,,,,,,,,
1/15/99,1243.26001,0.025631354,2.116828276,,,,,,,,
1/19/99,1252,0.007029897,0.562117005,,,,,,,,
1/20/99,1256.619995,0.003690092,0.282975801,,,,,,,,
1/21/99,1235.160034,-0.017077526,-1.452783445,,,,,,,,
1/22/99,1225.189941,-0.008071904,-0.700092772,,,,,,,,
1/25/99,1233.97998,0.00717443,0.574197041,,,,,,,,
1/26/99,1252.310059,0.014854438,1.216092771,,,,,,,,
1/27/99,1243.170044,-0.007298524,-0.635453621,,,,,,,,
1/28/99,1265.369995,0.017857534,1.467091768,,,,,,,,
1/29/99,1279.640015,0.01127735,0.917119446,,,,,,,,
2/1/99,1273,-0.005188971,-0.459137013,,,,,,,,
2/2/99,1261.98999,-0.008648869,-0.748315554,,,,,,,,
2/3/99,1272.069946,0.00798735,0.64214101,,,,,,,,
2/4/99,1248.48999,-0.018536682,-1.574739795,,,,,,,,
2/5/99,1239.400024,-0.007280768,-0.633969577,,,,,,,,
2/8/99,1243.77002,0.003525896,0.269252326,,,,,,,,
2/9/99,1216.140015,-0.022214722,-1.882150673,,,,,,,,
2/10/99,1223.550049,0.006093076,0.483817447,,,,,,,,
2/11/99,1254.040039,0.024919283,2.057313362,,,,,,,,
2/12/99,1230.130005,-0.019066404,-1.619014008,,,,,,,,
2/16/99,1241.869995,0.009543699,0.772220738,,,,,,,,
2/17/99,1224.030029,-0.014365405,-1.22610416,,,,,,,,
2/18/99,1237.280029,0.010824898,0.879303476,,,,,,,,
2/19/99,1239.219971,0.001567909,0.105603549,,,,,,,,
2/22/99,1272.140015,0.026565134,2.194873681,,,,,,,,
2/23/99,1271.180054,-0.000754603,-0.088512185,,,,,,,,
2/24/99,1253.410034,-0.013979153,-1.193821118,,,,,,,,
2/25/99,1245.02002,-0.00669375,-0.584906601,,,,,,,,
2/26/99,1238.329956,-0.005373459,-0.474556528,,,,,,,,
3/1/99,1236.160034,-0.001752297,-0.171899519,,,,,,,,
3/2/99,1225.5,-0.008623506,-0.746195764,,,,,,,,
